,dataset,fold,ta_name,metric_error,metric_error_val,time_train_s,time_infer_s,method_subtype,n_samples_train_per_fold,n_features
38682,concrete_compressive_strength,21,KNeighbors,6.820015477025996,6.413990963176573,79.26963663101196,0.1384718418121338,tuned_ensemble,687,8
38683,concrete_compressive_strength,22,KNeighbors,6.879531923590448,6.197990088084215,78.94763517379761,0.1383073329925537,tuned_ensemble,687,8
38684,concrete_compressive_strength,23,KNeighbors,6.811873432222386,6.357211989375049,78.8806357383728,0.1358959674835205,tuned_ensemble,687,8
38685,concrete_compressive_strength,24,KNeighbors,6.279083772672039,6.359742424780694,78.80126070976257,0.13973593711853027,tuned_ensemble,687,8
38686,concrete_compressive_strength,25,KNeighbors,7.032361244306191,6.3131338627421965,78.72058916091919,0.1536087989807129,tuned_ensemble,687,8
38687,concrete_compressive_strength,26,KNeighbors,5.990488196710505,6.50772108149388,79.16547679901123,0.13712501525878906,tuned_ensemble,687,8
38688,concrete_compressive_strength,27,KNeighbors,6.657171699414113,6.0568154987689375,79.31478357315063,0.12112951278686523,tuned_ensemble,687,8
38689,concrete_compressive_strength,28,KNeighbors,7.3088928339094865,6.242103028365966,79.15013980865479,0.1212468147277832,tuned_ensemble,687,8
38690,concrete_compressive_strength,29,KNeighbors,6.516051037995098,6.247679162757661,78.61816310882568,0.15337324142456055,tuned_ensemble,687,8
38691,credit-g,0,KNeighbors,0.2320940170940171,0.1891523605150215,97.40011310577393,0.7659037113189697,tuned_ensemble,667,20
38692,credit-g,1,KNeighbors,0.1854935622317596,0.21916488222698072,96.8951370716095,0.8885648250579834,tuned_ensemble,667,20
38693,credit-g,2,KNeighbors,0.22051502145922752,0.18365096359743038,96.08026671409607,0.5305194854736328,tuned_ensemble,667,20
38694,credit-g,3,KNeighbors,0.22606837606837604,0.1929399141630901,95.69339370727539,0.7327060699462891,tuned_ensemble,667,20
38695,credit-g,4,KNeighbors,0.21339055793991413,0.201627408993576,95.92774963378906,0.6640481948852539,tuned_ensemble,667,20
38696,credit-g,5,KNeighbors,0.2496995708154507,0.18847965738758032,97.34038543701172,0.730271577835083,tuned_ensemble,667,20
38697,credit-g,6,KNeighbors,0.18004273504273505,0.2161909871244635,97.38299202919006,0.47395992279052734,tuned_ensemble,667,20
38698,credit-g,7,KNeighbors,0.20789699570815445,0.19060492505353321,98.15506958961487,0.4741353988647461,tuned_ensemble,667,20
38699,credit-g,8,KNeighbors,0.23120171673819745,0.18874732334047106,98.83037734031677,0.7006361484527588,tuned_ensemble,667,20
38700,credit-g,9,KNeighbors,0.1892735042735043,0.2172317596566523,100.13810110092163,0.47658324241638184,tuned_ensemble,667,20
38701,credit-g,10,KNeighbors,0.2166952789699571,0.19158458244111354,111.28530764579773,0.9143681526184082,tuned_ensemble,667,20
38702,credit-g,11,KNeighbors,0.22901287553648064,0.18932548179871522,110.92848014831543,0.8161656856536865,tuned_ensemble,667,20
38703,credit-g,12,KNeighbors,0.2284615384615385,0.19122317596566518,103.54892826080322,0.8209800720214844,tuned_ensemble,667,20
38704,credit-g,13,KNeighbors,0.21965665236051501,0.20333511777301927,96.93276023864746,0.8070328235626221,tuned_ensemble,667,20
38705,credit-g,14,KNeighbors,0.19545064377682408,0.1980620985010707,96.71865892410278,0.8296163082122803,tuned_ensemble,667,20
38706,credit-g,15,KNeighbors,0.18521367521367527,0.22160944206008582,98.57108640670776,0.8000445365905762,tuned_ensemble,667,20
38707,credit-g,16,KNeighbors,0.23832618025751073,0.1745289079229122,99.30755472183228,0.27230000495910645,tuned_ensemble,667,20
38708,credit-g,17,KNeighbors,0.19463519313304722,0.20714132762312631,97.63540863990784,0.8902201652526855,tuned_ensemble,667,20
38709,credit-g,18,KNeighbors,0.25277777777777777,0.17110515021459227,95.77977180480957,0.6858737468719482,tuned_ensemble,667,20
38710,credit-g,19,KNeighbors,0.19562231759656656,0.20917558886509635,95.88543462753296,0.6343803405761719,tuned_ensemble,667,20
38711,credit-g,20,KNeighbors,0.21407725321888416,0.20707173447537475,97.10692811012268,0.8537044525146484,tuned_ensemble,667,20
38712,credit-g,21,KNeighbors,0.21897435897435902,0.1939163090128755,97.22532987594604,0.6858072280883789,tuned_ensemble,667,20
38713,credit-g,22,KNeighbors,0.23072961373390555,0.18236616702355457,97.27016997337341,1.0234339237213135,tuned_ensemble,667,20
38714,credit-g,23,KNeighbors,0.19587982832618023,0.22322269807280515,98.26094436645508,0.5465209484100342,tuned_ensemble,667,20
38715,credit-g,24,KNeighbors,0.25222222222222224,0.16755364806866957,97.85179281234741,0.5530638694763184,tuned_ensemble,667,20
38716,credit-g,25,KNeighbors,0.21124463519313308,0.20797644539614557,96.50352263450623,0.46866774559020996,tuned_ensemble,667,20
38717,credit-g,26,KNeighbors,0.22012875536480692,0.19959314775160597,95.93679738044739,0.6491341590881348,tuned_ensemble,667,20
38718,credit-g,27,KNeighbors,0.23153846153846158,0.17977467811158798,97.24203991889954,0.8037559986114502,tuned_ensemble,667,20
38719,credit-g,28,KNeighbors,0.17304721030042913,0.21539614561027842,98.083256483078,0.7120075225830078,tuned_ensemble,667,20
38720,credit-g,29,KNeighbors,0.24510729613733906,0.19092077087794435,97.92994165420532,0.9030604362487793,tuned_ensemble,667,20
38721,credit_card_clients_default,0,KNeighbors,0.22370633148229158,0.22962694554426477,3011.682808637619,118.62409567832947,tuned_ensemble,20000,23
38722,credit_card_clients_default,1,KNeighbors,0.23422527911907876,0.22734402500345963,3013.6504185199738,99.22456550598145,tuned_ensemble,20000,23
38723,credit_card_clients_default,2,KNeighbors,0.233626511691841,0.2292736350308492,3010.3036115169525,79.60414242744446,tuned_ensemble,20000,23
38724,credit_card_clients_default,3,KNeighbors,0.22829103823659713,0.230340067972148,3019.6235003471375,103.05307793617249,tuned_ensemble,20000,23
38725,credit_card_clients_default,4,KNeighbors,0.22983456952830483,0.22817771359192196,3010.770836353302,75.43675947189331,tuned_ensemble,20000,23
38726,credit_card_clients_default,5,KNeighbors,0.23508207090056477,0.22744383166804594,3002.4440512657166,119.1776762008667,tuned_ensemble,20000,23
38727,credit_card_clients_default,6,KNeighbors,0.2347323303529053,0.22581910542346872,2994.8518867492676,113.73971223831177,tuned_ensemble,20000,23
38728,credit_card_clients_default,7,KNeighbors,0.22619474273491647,0.23295354412268698,2992.6999559402466,98.4958930015564,tuned_ensemble,20000,23
38729,credit_card_clients_default,8,KNeighbors,0.23227631000909266,0.2271397823284489,2998.019782781601,99.03259086608887,tuned_ensemble,20000,23
38730,customer_satisfaction_in_airline,0,KNeighbors,0.011270466792729694,0.011440892116232892,90918.55800318718,4699.408750772476,tuned_ensemble,86587,21
38731,customer_satisfaction_in_airline,1,KNeighbors,0.011650532530191549,0.011644752720581408,90295.52097392082,2681.956631422043,tuned_ensemble,86587,21
38732,customer_satisfaction_in_airline,2,KNeighbors,0.011998860513347975,0.0115914851913127,91767.4110109806,4518.635350704193,tuned_ensemble,86587,21
38733,customer_satisfaction_in_airline,3,KNeighbors,0.01214718423017025,0.011299185046325766,90938.05495452881,2964.5510833263397,tuned_ensemble,86587,21
38734,customer_satisfaction_in_airline,4,KNeighbors,0.01173787064239773,0.011484900271490406,90236.53593444824,3570.0710945129395,tuned_ensemble,86587,21
38735,customer_satisfaction_in_airline,5,KNeighbors,0.011278338408725608,0.011727009559536206,91424.63670229912,3136.385572910309,tuned_ensemble,86587,21
38736,customer_satisfaction_in_airline,6,KNeighbors,0.011673982807296368,0.01149718931632937,91401.4121119976,2588.9041566848755,tuned_ensemble,86587,21
38737,customer_satisfaction_in_airline,7,KNeighbors,0.01150866788888616,0.011757425032329238,90440.06298208237,4301.473827600479,tuned_ensemble,86587,21
38738,customer_satisfaction_in_airline,8,KNeighbors,0.011652819476930532,0.011541976691362699,91093.34513616562,1938.203221321106,tuned_ensemble,86587,21
38739,diabetes,0,KNeighbors,0.17730923694779122,0.1777063849828433,79.29962420463562,0.13471031188964844,tuned_ensemble,512,8
38740,diabetes,1,KNeighbors,0.17587297315481398,0.16628919422215516,78.98444175720215,0.1994004249572754,tuned_ensemble,512,8
38741,diabetes,2,KNeighbors,0.15515037341048243,0.17409029140872712,78.53718304634094,0.18593144416809082,tuned_ensemble,512,8
38742,diabetes,3,KNeighbors,0.17890062571486243,0.17266428439612802,78.47236347198486,0.2380695343017578,tuned_ensemble,512,8
38743,diabetes,4,KNeighbors,0.15420843705846732,0.17570084050530976,80.61092901229858,0.11201667785644531,tuned_ensemble,512,8
38744,diabetes,5,KNeighbors,0.1956492637215529,0.16128977999058058,80.65975046157837,0.2553558349609375,tuned_ensemble,512,8
38745,diabetes,6,KNeighbors,0.164502455762632,0.18130420923717017,79.25981140136719,0.20595502853393555,tuned_ensemble,512,8
38746,diabetes,7,KNeighbors,0.19161676646706582,0.17565889912258625,78.42760562896729,0.11781716346740723,tuned_ensemble,512,8
38747,diabetes,8,KNeighbors,0.20977242302543508,0.14822041310637157,78.35916757583618,0.19466900825500488,tuned_ensemble,512,8
38748,diabetes,9,KNeighbors,0.20285272152324563,0.1604006240877749,77.5352714061737,0.23879051208496094,tuned_ensemble,512,8
38749,diabetes,10,KNeighbors,0.14603377514633653,0.1842568825809049,77.59265184402466,0.07200360298156738,tuned_ensemble,512,8
38750,diabetes,11,KNeighbors,0.18340026773761708,0.1670086792706721,78.21254372596741,0.29817748069763184,tuned_ensemble,512,8
38751,diabetes,12,KNeighbors,0.20036331830720577,0.16004831647289752,78.65310955047607,0.09663653373718262,tuned_ensemble,512,8
38752,diabetes,13,KNeighbors,0.20514028123528227,0.1749458956162867,78.67361903190613,0.14664006233215332,tuned_ensemble,512,8
38753,diabetes,14,KNeighbors,0.1424364123159304,0.17715131534683437,77.7246253490448,0.14352679252624512,tuned_ensemble,512,8
38754,diabetes,15,KNeighbors,0.11646370180986343,0.19298069018739406,77.61088824272156,0.18325448036193848,tuned_ensemble,512,8
38755,diabetes,16,KNeighbors,0.2134831460674157,0.1506702232959216,78.84511399269104,0.27051448822021484,tuned_ensemble,512,8
38756,diabetes,17,KNeighbors,0.17931726907630519,0.17123057256273966,79.93238592147827,0.13586091995239258,tuned_ensemble,512,8
38757,diabetes,18,KNeighbors,0.15811074480252973,0.18325028939554078,80.10029482841492,0.07201051712036133,tuned_ensemble,512,8
38758,diabetes,19,KNeighbors,0.21106102401937699,0.1455198214974751,78.29592037200928,0.18381547927856445,tuned_ensemble,512,8
38759,diabetes,20,KNeighbors,0.16807228915662653,0.18566238309897065,77.88904905319214,0.25157952308654785,tuned_ensemble,512,8
38760,diabetes,21,KNeighbors,0.18461952499495393,0.15560252990420587,77.7310574054718,0.11876726150512695,tuned_ensemble,512,8
38761,diabetes,22,KNeighbors,0.14048307878624777,0.18494472125757044,77.49094581604004,0.13302946090698242,tuned_ensemble,512,8
38762,diabetes,23,KNeighbors,0.18862115127175372,0.1777063849828433,77.43759822845459,0.09919476509094238,tuned_ensemble,512,8
38763,diabetes,24,KNeighbors,0.18354302630693664,0.16053483651249012,80.2372350692749,0.20232629776000977,tuned_ensemble,512,8
38764,diabetes,25,KNeighbors,0.19117943887505884,0.17803278138473666,81.50891327857971,0.03209638595581055,tuned_ensemble,512,8
38765,diabetes,26,KNeighbors,0.17342704149933064,0.16224853663459593,81.2282783985138,0.1225137710571289,tuned_ensemble,512,8
38766,diabetes,27,KNeighbors,0.15843373493975899,0.1747460135907959,78.61368608474731,0.14502263069152832,tuned_ensemble,512,8
38767,diabetes,28,KNeighbors,0.2222969790755568,0.1589913936282651,78.25006937980652,0.13913798332214355,tuned_ensemble,512,8
38768,diabetes,29,KNeighbors,0.14472179237031557,0.1819081651483886,78.44473719596863,0.1316664218902588,tuned_ensemble,512,8
38769,diamonds,0,KNeighbors,689.9259103235238,667.0220421602287,5112.77796459198,21.55528473854065,tuned_ensemble,35960,9
38770,diamonds,1,KNeighbors,657.6918488549907,677.9551220283884,5125.412295103073,24.546401977539062,tuned_ensemble,35960,9
38771,diamonds,2,KNeighbors,657.5931091070668,669.4550163069847,5137.251851558685,23.401719570159912,tuned_ensemble,35960,9
38772,diamonds,3,KNeighbors,671.8508848021913,669.4953577459155,5101.033706903458,14.639736413955688,tuned_ensemble,35960,9
38773,diamonds,4,KNeighbors,665.3219162369993,673.8909744341358,5139.25043797493,24.90553617477417,tuned_ensemble,35960,9
38774,diamonds,5,KNeighbors,663.1943071093181,669.5213575228536,5120.923570632935,18.943470239639282,tuned_ensemble,35960,9
38775,diamonds,6,KNeighbors,646.0166186476594,678.7406466002205,5138.041816234589,20.91197180747986,tuned_ensemble,35960,9
38776,diamonds,7,KNeighbors,677.0567687630805,669.6499193076808,5140.2255709171295,21.425007820129395,tuned_ensemble,35960,9
38777,diamonds,8,KNeighbors,685.6269133055813,669.458257972743,5128.527696847916,21.28205633163452,tuned_ensemble,35960,9
38778,hazelnut-spread-contaminant-detection,0,KNeighbors,0.06026562499999999,0.04859765625000001,124.294837474823,0.47826051712036133,tuned_ensemble,1600,30
38779,hazelnut-spread-contaminant-detection,1,KNeighbors,0.05253437500000002,0.04943046875000001,121.9748637676239,1.1877567768096924,tuned_ensemble,1600,30
38780,hazelnut-spread-contaminant-detection,2,KNeighbors,0.05958125000000003,0.054710156249999975,124.09790515899658,0.6110439300537109,tuned_ensemble,1600,30
38781,hazelnut-spread-contaminant-detection,3,KNeighbors,0.04924375000000003,0.05289218750000002,128.0356001853943,1.2773935794830322,tuned_ensemble,1600,30
38782,hazelnut-spread-contaminant-detection,4,KNeighbors,0.049699999999999966,0.05752656249999999,127.3671600818634,1.0323846340179443,tuned_ensemble,1600,30
38783,hazelnut-spread-contaminant-detection,5,KNeighbors,0.06508124999999998,0.05340468750000005,129.56607961654663,0.7775936126708984,tuned_ensemble,1600,30
38784,hazelnut-spread-contaminant-detection,6,KNeighbors,0.057846874999999964,0.05272578125000005,133.74031615257263,0.9698188304901123,tuned_ensemble,1600,30
38785,hazelnut-spread-contaminant-detection,7,KNeighbors,0.07230625000000002,0.05355468750000003,133.2031798362732,0.41224217414855957,tuned_ensemble,1600,30
38786,hazelnut-spread-contaminant-detection,8,KNeighbors,0.04066875000000003,0.05791250000000003,123.33220434188843,1.5859870910644531,tuned_ensemble,1600,30
38787,hazelnut-spread-contaminant-detection,9,KNeighbors,0.05144375000000001,0.05841093750000004,127.81646370887756,0.769310474395752,tuned_ensemble,1600,30
38788,hazelnut-spread-contaminant-detection,10,KNeighbors,0.055074999999999985,0.04935078125000003,130.2946071624756,0.3163645267486572,tuned_ensemble,1600,30
38789,hazelnut-spread-contaminant-detection,11,KNeighbors,0.059262499999999996,0.053514062500000015,129.4323024749756,1.8362717628479004,tuned_ensemble,1600,30
38790,hazelnut-spread-contaminant-detection,12,KNeighbors,0.05579687499999997,0.05186093749999998,123.70281386375427,0.6480140686035156,tuned_ensemble,1600,30
38791,hazelnut-spread-contaminant-detection,13,KNeighbors,0.05520000000000003,0.05255703125,127.86741924285889,1.2308449745178223,tuned_ensemble,1600,30
38792,hazelnut-spread-contaminant-detection,14,KNeighbors,0.06510000000000005,0.05679999999999996,127.93926906585693,0.8452033996582031,tuned_ensemble,1600,30
38793,hazelnut-spread-contaminant-detection,15,KNeighbors,0.05417499999999997,0.057781250000000006,127.14284157752991,0.5910680294036865,tuned_ensemble,1600,30
38794,hazelnut-spread-contaminant-detection,16,KNeighbors,0.066928125,0.04698437499999997,122.91212201118469,0.16625165939331055,tuned_ensemble,1600,30
38795,hazelnut-spread-contaminant-detection,17,KNeighbors,0.05351249999999996,0.05166328124999997,123.30170130729675,0.5615923404693604,tuned_ensemble,1600,30
38796,hazelnut-spread-contaminant-detection,18,KNeighbors,0.051281249999999945,0.05360703124999999,129.35558557510376,1.0912983417510986,tuned_ensemble,1600,30
38797,hazelnut-spread-contaminant-detection,19,KNeighbors,0.06219375000000005,0.052847656249999986,128.9171712398529,0.7385215759277344,tuned_ensemble,1600,30
38798,hazelnut-spread-contaminant-detection,20,KNeighbors,0.054424999999999946,0.055960937499999974,120.11422038078308,1.4565308094024658,tuned_ensemble,1600,30
38799,hazelnut-spread-contaminant-detection,21,KNeighbors,0.05106250000000001,0.0569515625,133.22450947761536,0.3493540287017822,tuned_ensemble,1600,30
38800,hazelnut-spread-contaminant-detection,22,KNeighbors,0.04456249999999995,0.05776640624999996,129.1810121536255,0.619370698928833,tuned_ensemble,1600,30
38801,hazelnut-spread-contaminant-detection,23,KNeighbors,0.06740312500000001,0.04651875000000005,140.4973428249359,1.4144682884216309,tuned_ensemble,1600,30
38802,hazelnut-spread-contaminant-detection,24,KNeighbors,0.055962500000000026,0.052611718750000036,140.91498112678528,1.0765008926391602,tuned_ensemble,1600,30
38803,hazelnut-spread-contaminant-detection,25,KNeighbors,0.05429062500000004,0.055561718750000044,119.81153440475464,0.7944390773773193,tuned_ensemble,1600,30
38804,hazelnut-spread-contaminant-detection,26,KNeighbors,0.050281250000000055,0.05923124999999996,119.09554719924927,0.7500958442687988,tuned_ensemble,1600,30
38805,hazelnut-spread-contaminant-detection,27,KNeighbors,0.059675000000000034,0.05030156249999995,123.39081287384033,0.8002333641052246,tuned_ensemble,1600,30
38806,hazelnut-spread-contaminant-detection,28,KNeighbors,0.047162499999999996,0.053829687499999945,118.41300678253174,0.7381339073181152,tuned_ensemble,1600,30
38807,hazelnut-spread-contaminant-detection,29,KNeighbors,0.07480624999999996,0.05220781249999995,127.37307977676392,1.2675390243530273,tuned_ensemble,1600,30
38808,healthcare_insurance_expenses,0,KNeighbors,4601.137288169586,5203.229006148408,81.05993247032166,0.08408045768737793,tuned_ensemble,892,6
38809,healthcare_insurance_expenses,1,KNeighbors,5776.880628767662,4600.426106155666,80.98119473457336,0.13527917861938477,tuned_ensemble,892,6
38810,healthcare_insurance_expenses,2,KNeighbors,4829.576679049095,5088.055545352958,80.93855285644531,0.1352846622467041,tuned_ensemble,892,6
38811,healthcare_insurance_expenses,3,KNeighbors,4651.946946834752,5185.613843711221,84.5480899810791,0.12722182273864746,tuned_ensemble,892,6
38812,healthcare_insurance_expenses,4,KNeighbors,5529.365336863715,4720.387694349613,84.34163856506348,0.16202998161315918,tuned_ensemble,892,6
38813,healthcare_insurance_expenses,5,KNeighbors,4827.481183894349,5024.5458959981215,83.54208254814148,0.10784220695495605,tuned_ensemble,892,6
38814,healthcare_insurance_expenses,6,KNeighbors,5025.35595058148,5036.202549143608,82.55149793624878,0.10326933860778809,tuned_ensemble,892,6
38815,healthcare_insurance_expenses,7,KNeighbors,5144.751542384964,4921.99378066827,81.89186429977417,0.10526871681213379,tuned_ensemble,892,6
38816,healthcare_insurance_expenses,8,KNeighbors,5038.988610866795,4928.609213550333,81.00253701210022,0.11644387245178223,tuned_ensemble,892,6
38817,healthcare_insurance_expenses,9,KNeighbors,4607.830021398107,5147.610694132461,80.79624629020691,0.1195366382598877,tuned_ensemble,892,6
38818,healthcare_insurance_expenses,10,KNeighbors,5098.411864363835,4936.751944522482,82.06802010536194,0.10195040702819824,tuned_ensemble,892,6
38819,healthcare_insurance_expenses,11,KNeighbors,5369.040213333159,4843.295963542458,83.40248703956604,0.1789240837097168,tuned_ensemble,892,6
38820,healthcare_insurance_expenses,12,KNeighbors,4846.413893108629,5046.075139998751,83.32004380226135,0.17302346229553223,tuned_ensemble,892,6
38821,healthcare_insurance_expenses,13,KNeighbors,4955.4829186876705,5012.820124649582,82.26218390464783,0.09916353225708008,tuned_ensemble,892,6
38822,healthcare_insurance_expenses,14,KNeighbors,5167.662727663873,4880.405113087549,81.83685255050659,0.11828088760375977,tuned_ensemble,892,6
38823,healthcare_insurance_expenses,15,KNeighbors,4711.8899637140275,5112.28053108068,82.17810320854187,0.10097503662109375,tuned_ensemble,892,6
38824,healthcare_insurance_expenses,16,KNeighbors,5364.810153559767,4815.809554040139,82.60879516601562,0.06869220733642578,tuned_ensemble,892,6
38825,healthcare_insurance_expenses,17,KNeighbors,4984.327253273252,5020.349436011425,82.57497596740723,0.10666680335998535,tuned_ensemble,892,6
38826,healthcare_insurance_expenses,18,KNeighbors,4548.864875621941,5234.290899363304,82.39542722702026,0.17510724067687988,tuned_ensemble,892,6
38827,healthcare_insurance_expenses,19,KNeighbors,5292.746117438889,4813.316911495036,82.42313933372498,0.13635659217834473,tuned_ensemble,892,6
38828,healthcare_insurance_expenses,20,KNeighbors,5080.241547862041,4907.666277788947,83.31587409973145,0.14384675025939941,tuned_ensemble,892,6
38829,healthcare_insurance_expenses,21,KNeighbors,5186.24987911092,4900.8435144318055,84.7369875907898,0.12739181518554688,tuned_ensemble,892,6
38830,healthcare_insurance_expenses,22,KNeighbors,5115.814745156556,4956.148766485128,83.31943225860596,0.10691452026367188,tuned_ensemble,892,6
38831,healthcare_insurance_expenses,23,KNeighbors,4718.083141452221,5088.987628973095,84.34297323226929,0.10278868675231934,tuned_ensemble,892,6
38832,healthcare_insurance_expenses,24,KNeighbors,5104.516634658514,5003.119390879168,83.5018515586853,0.1493666172027588,tuned_ensemble,892,6
38833,healthcare_insurance_expenses,25,KNeighbors,4727.752011952418,5224.931651482199,82.50379848480225,0.13802409172058105,tuned_ensemble,892,6
38834,healthcare_insurance_expenses,26,KNeighbors,5257.082135168822,4700.884818380753,82.53401756286621,0.1422882080078125,tuned_ensemble,892,6
38835,healthcare_insurance_expenses,27,KNeighbors,4573.916627978027,5157.3370424361265,82.37553596496582,0.12446379661560059,tuned_ensemble,892,6
38836,healthcare_insurance_expenses,28,KNeighbors,4954.8602575784935,4979.836535195248,81.98430252075195,0.15790534019470215,tuned_ensemble,892,6
38837,healthcare_insurance_expenses,29,KNeighbors,5640.773467006737,4667.868186861998,81.22461032867432,0.10416865348815918,tuned_ensemble,892,6
38838,heloc,0,KNeighbors,0.21071280249444613,0.21124903092122893,394.7498245239258,4.973586559295654,tuned_ensemble,6973,23
38839,heloc,1,KNeighbors,0.20511081950734644,0.21524626363735277,394.9740483760834,1.5761382579803467,tuned_ensemble,6973,23
38840,heloc,2,KNeighbors,0.2173988826299751,0.2091418896764753,393.4541745185852,0.9590251445770264,tuned_ensemble,6973,23
38841,heloc,3,KNeighbors,0.21379262609016658,0.20955154047968683,394.2045383453369,3.1668412685394287,tuned_ensemble,6973,23
38842,heloc,4,KNeighbors,0.21397430244572302,0.2126448633874376,394.3822569847107,1.2276136875152588,tuned_ensemble,6973,23
38843,heloc,5,KNeighbors,0.20866192630898517,0.21220467365718942,394.0230450630188,1.085045337677002,tuned_ensemble,6973,23
38844,heloc,6,KNeighbors,0.21691678147886906,0.2093605485857737,394.9810423851013,1.1494638919830322,tuned_ensemble,6973,23
38845,heloc,7,KNeighbors,0.20947619162258813,0.21238703540683734,396.8641653060913,0.4392893314361572,tuned_ensemble,6973,23
38846,heloc,8,KNeighbors,0.21028834610767388,0.21374270075910617,395.4898500442505,3.5089874267578125,tuned_ensemble,6973,23
38847,hiva_agnostic,0,KNeighbors,0.17398925125598907,0.17631492018699646,7535.934219837189,24.78700304031372,tuned_ensemble,2564,1617
38848,hiva_agnostic,1,KNeighbors,0.17367058992385864,0.17614518105983734,7159.054360628128,36.5542266368866,tuned_ensemble,2564,1617
38849,hiva_agnostic,2,KNeighbors,0.1776214838027954,0.17501242458820343,7432.546877384186,1.070650577545166,tuned_ensemble,2564,1617
38850,hiva_agnostic,3,KNeighbors,0.1752348393201828,0.1745244413614273,7759.417063474655,25.832938194274902,tuned_ensemble,2564,1617
38851,hiva_agnostic,4,KNeighbors,0.17545728385448456,0.17606525123119354,8002.554130554199,5.059884309768677,tuned_ensemble,2564,1617
38852,hiva_agnostic,5,KNeighbors,0.17541351914405823,0.1765424758195877,7864.3993039131165,3.546113967895508,tuned_ensemble,2564,1617
38853,hiva_agnostic,6,KNeighbors,0.17462880909442902,0.17559440433979034,7713.276430845261,27.589235305786133,tuned_ensemble,2564,1617
38854,hiva_agnostic,7,KNeighbors,0.1848309487104416,0.18076033890247345,7792.424126625061,10.112829446792603,tuned_ensemble,2564,1617
38855,hiva_agnostic,8,KNeighbors,0.17629095911979675,0.17430034279823303,7846.324635028839,23.80643391609192,tuned_ensemble,2564,1617
38856,houses,0,KNeighbors,0.27630138009737504,0.2705902049376242,291.38967847824097,4.071542024612427,tuned_ensemble,13760,8
38857,houses,1,KNeighbors,0.2695757237991174,0.2745717441266172,283.5198452472687,5.612714052200317,tuned_ensemble,13760,8
38858,houses,2,KNeighbors,0.2719272168826196,0.2720129277639236,288.1772463321686,4.326901912689209,tuned_ensemble,13760,8
38859,houses,3,KNeighbors,0.27213574533880003,0.2722863610855225,288.8656117916107,3.998924732208252,tuned_ensemble,13760,8
38860,houses,4,KNeighbors,0.2738649776654253,0.2710590572459565,284.962025642395,5.068143367767334,tuned_ensemble,13760,8
38861,houses,5,KNeighbors,0.2730279986348682,0.2723257385722604,281.6463587284088,3.9776101112365723,tuned_ensemble,13760,8
38862,houses,6,KNeighbors,0.27573787923607773,0.27084636350461155,268.0065324306488,5.4949541091918945,tuned_ensemble,13760,8
38863,houses,7,KNeighbors,0.27061548835708016,0.27356635085640946,259.3856055736542,4.185151815414429,tuned_ensemble,13760,8
38864,houses,8,KNeighbors,0.2753970475519685,0.2715132342229836,258.84337544441223,4.878396987915039,tuned_ensemble,13760,8
38865,in_vehicle_coupon_recommendation,0,KNeighbors,0.18632505765245055,0.19458761593670015,1210.3178069591522,32.456021547317505,tuned_ensemble,8456,24
38866,in_vehicle_coupon_recommendation,1,KNeighbors,0.19648247909291472,0.188261837027086,1208.2688846588135,29.20706844329834,tuned_ensemble,8456,24
38867,in_vehicle_coupon_recommendation,2,KNeighbors,0.20089226366585144,0.18592140025083315,1203.152230501175,23.432570457458496,tuned_ensemble,8456,24
38868,in_vehicle_coupon_recommendation,3,KNeighbors,0.19236146079633365,0.19268311870435928,1202.5164108276367,18.911121129989624,tuned_ensemble,8456,24
38869,in_vehicle_coupon_recommendation,4,KNeighbors,0.19838797393668872,0.1883465540769852,1200.3720197677612,42.64300036430359,tuned_ensemble,8456,24
38870,in_vehicle_coupon_recommendation,5,KNeighbors,0.18110113499677916,0.1909471565714178,1200.5862157344818,23.89103889465332,tuned_ensemble,8456,24
38871,in_vehicle_coupon_recommendation,6,KNeighbors,0.19648265318037195,0.18912096181143434,1200.6251413822174,65.22437620162964,tuned_ensemble,8456,24
38872,in_vehicle_coupon_recommendation,7,KNeighbors,0.1972146688785137,0.18910364857406559,1201.9480051994324,65.60557770729065,tuned_ensemble,8456,24
38873,in_vehicle_coupon_recommendation,8,KNeighbors,0.1906815111247926,0.19393736627918212,1205.2828857898712,20.84737277030945,tuned_ensemble,8456,24
38874,jm1,0,KNeighbors,0.23799393990716167,0.23801862124230544,420.417236328125,8.15357518196106,tuned_ensemble,7257,21
38875,jm1,1,KNeighbors,0.24813904419167576,0.23327086993155677,418.5644164085388,17.378118991851807,tuned_ensemble,7257,21
38876,jm1,2,KNeighbors,0.23153844206475782,0.2435043173126208,419.5125572681427,7.7928125858306885,tuned_ensemble,7257,21
38877,jm1,3,KNeighbors,0.23095927785029258,0.24127924950293367,417.74402928352356,19.651800870895386,tuned_ensemble,7257,21
38878,jm1,4,KNeighbors,0.24356296724717774,0.2378161076478179,418.3918836116791,8.256044149398804,tuned_ensemble,7257,21
38879,jm1,5,KNeighbors,0.24411626385310592,0.2383211813845677,417.1415054798126,18.18110418319702,tuned_ensemble,7257,21
38880,jm1,6,KNeighbors,0.24465994469410934,0.23481684007999792,419.5383942127228,4.96012020111084,tuned_ensemble,7257,21
38881,jm1,7,KNeighbors,0.2428166375534797,0.23352927833536063,419.0830171108246,14.413777351379395,tuned_ensemble,7257,21
38882,jm1,8,KNeighbors,0.23149170517591566,0.24015979338036397,419.4291591644287,19.62392830848694,tuned_ensemble,7257,21
